iter	MultiClass
5964	0.1627399526
5965	0.1627367707
5966	0.1627320323
5967	0.1627260937
5968	0.1627112504
5969	0.1626851671
5970	0.1626662403
5971	0.162649735
5972	0.1626483183
5973	0.1626349423
5974	0.1626281998
5975	0.1625781928
5976	0.1625667859
5977	0.1625258916
5978	0.1625176729
5979	0.1625127812
5980	0.1625082491
5981	0.1625017221
5982	0.1625008255
5983	0.1625005862
5984	0.1624998273
5985	0.1624815102
5986	0.1624802624
5987	0.1624430047
5988	0.1624113297
5989	0.1623947165
5990	0.1623772586
5991	0.1623509599
5992	0.1623231493
5993	0.1622657162
5994	0.1622580544
5995	0.1622489417
5996	0.1622339339
5997	0.1622237296
5998	0.1622212569
5999	0.1622189467
6000	0.1622014081
6001	0.1621956753
6002	0.162191788
6003	0.1621700059
6004	0.1620939567
6005	0.1620483111
6006	0.1620350478
6007	0.1620336114
6008	0.1620317045
6009	0.1620229807
6010	0.1620073
6011	0.161988854
6012	0.1619677611
6013	0.1619653937
6014	0.1619639088
6015	0.1619519485
6016	0.1619456499
6017	0.1619175158
6018	0.161910351
6019	0.1618852675
6020	0.1618817189
6021	0.1618786232
6022	0.1618583206
6023	0.1618479265
6024	0.1618418326
6025	0.1618388622
6026	0.1618206084
6027	0.1618095726
6028	0.1617912668
6029	0.1617864291
6030	0.1617770692
6031	0.1617709853
6032	0.1617364261
6033	0.1617151489
6034	0.1616940953
6035	0.1616836934
6036	0.1616827582
6037	0.1616695593
6038	0.1616650924
6039	0.1616598565
6040	0.1616562444
6041	0.1616512598
6042	0.1615957482
6043	0.1615688308
6044	0.1615640481
6045	0.1615566878
6046	0.1615383856
6047	0.1615357155
6048	0.1615217815
6049	0.1615164847
6050	0.1615100876
6051	0.1615005326
6052	0.1614352718
6053	0.1614269262
6054	0.161419434
6055	0.1614133674
6056	0.1614056255
6057	0.1613944471
6058	0.1613736764
6059	0.1613661841
6060	0.1613452534
6061	0.1613424952
6062	0.1612944711
6063	0.1612909241
6064	0.1612774073
6065	0.1612559263
6066	0.1612464503
6067	0.161226318
6068	0.1611902678
6069	0.1611794416
6070	0.161162842
6071	0.1611559549
6072	0.1611547789
6073	0.1611141769
6074	0.1611135584
6075	0.1611073928
6076	0.161074194
6077	0.1610529018
6078	0.1610453158
6079	0.1610392665
6080	0.1610377822
6081	0.1610223886
6082	0.1609963032
6083	0.1609511632
6084	0.1609481817
6085	0.1609424414
6086	0.1609408141
6087	0.1609240809
6088	0.1609225468
6089	0.160917762
6090	0.1609167123
6091	0.16091197
6092	0.1608987292
6093	0.160895568
6094	0.1608778225
6095	0.1608723338
6096	0.1608524431
6097	0.1608156238
6098	0.1608119376
6099	0.1608074782
6100	0.1607683033
6101	0.16076402
6102	0.1607631094
6103	0.1607583056
6104	0.1607560736
6105	0.160744876
6106	0.1607434411
6107	0.1607112668
6108	0.1606611086
6109	0.1606569313
6110	0.1606250392
6111	0.160614591
6112	0.1605963849
6113	0.1605903603
6114	0.1605761045
6115	0.1605514405
6116	0.1605411284
6117	0.1605263005
6118	0.1605069711
6119	0.1605067089
6120	0.160493708
6121	0.160488959
6122	0.1604726432
6123	0.1604606053
6124	0.160440192
6125	0.160429857
6126	0.1604255737
6127	0.1604215029
6128	0.1604180114
6129	0.1603738168
6130	0.1603718389
6131	0.1603641194
6132	0.1603624942
6133	0.160329704
6134	0.1603278563
6135	0.1603237614
6136	0.1602842393
6137	0.16027977
6138	0.1602603551
6139	0.1602421675
6140	0.1601703638
6141	0.1601567643
6142	0.1601295217
6143	0.1601164474
6144	0.1601123678
6145	0.1601068933
6146	0.1601028902
6147	0.1600884957
6148	0.1600639092
6149	0.1600615399
6150	0.1600600751
6151	0.1600515054
6152	0.160047743
6153	0.1600412953
6154	0.1600304089
6155	0.1600303035
6156	0.1600218314
6157	0.1600121529
6158	0.160000324
6159	0.159993636
6160	0.1599835582
6161	0.1599825958
6162	0.1599800409
6163	0.1599022033
6164	0.1598801651
6165	0.1598742031
6166	0.1598586517
6167	0.1598565392
6168	0.1598259337
6169	0.1598148221
6170	0.1598058729
6171	0.1597987694
6172	0.1597917349
6173	0.159772306
6174	0.1597709812
6175	0.1597462945
6176	0.159713756
6177	0.1596851014
6178	0.159660421
6179	0.1596056363
6180	0.1596023337
6181	0.1595986177
6182	0.1595655789
6183	0.1595315219
6184	0.1595174744
6185	0.1595038509
6186	0.1594991073
6187	0.1594932701
6188	0.1594919142
6189	0.1594773343
6190	0.1594374235
6191	0.1594364989
6192	0.1594319418
6193	0.1594209689
6194	0.1594179582
6195	0.1594061673
6196	0.1593869354
6197	0.1593718851
6198	0.1593425431
6199	0.1593410412
6200	0.1592893523
6201	0.1592750579
6202	0.1592722169
6203	0.1592699807
6204	0.1592634309
6205	0.1592458132
6206	0.1592453138
6207	0.1592436367
6208	0.1592204494
6209	0.1592161332
6210	0.1592109901
6211	0.1591978722
6212	0.1591885778
6213	0.1591863462
6214	0.1591812037
6215	0.1591784034
6216	0.1591626677
6217	0.1591555082
6218	0.1591432851
6219	0.159134683
6220	0.1591330023
6221	0.1591107531
6222	0.159109815
6223	0.1591053845
6224	0.1590961118
6225	0.1590945871
6226	0.1590844195
6227	0.1590690692
6228	0.1590686979
6229	0.1590516477
6230	0.1590407107
6231	0.1589977282
6232	0.1589629708
6233	0.1589550438
6234	0.1589479585
6235	0.1589449304
6236	0.1589419872
6237	0.1589204524
6238	0.158912934
6239	0.1588950233
6240	0.1588616613
6241	0.1588600946
6242	0.1588464861
6243	0.1588169878
6244	0.1588018528
6245	0.1587992614
6246	0.1587976944
6247	0.1587952256
6248	0.1587847597
6249	0.1587838214
6250	0.1587636412
6251	0.1587631926
6252	0.1586868252
6253	0.1586848421
6254	0.1586837384
6255	0.158670335
6256	0.1586486022
6257	0.158646896
6258	0.1585647652
6259	0.158555921
6260	0.1585473454
6261	0.1585471173
6262	0.1585154167
6263	0.1585107394
6264	0.1585065883
6265	0.1585038672
6266	0.1584986446
6267	0.1584886246
6268	0.1584666158
6269	0.1584566847
6270	0.1584520778
6271	0.1584448449
6272	0.1584412774
6273	0.1584282824
6274	0.1584217489
6275	0.1584181675
6276	0.1584132501
6277	0.158410333
6278	0.158395545
6279	0.1583904918
6280	0.1583782566
6281	0.1583775984
6282	0.1583598242
6283	0.1583268425
6284	0.1583258938
6285	0.1583253639
6286	0.1583111089
6287	0.1582735569
6288	0.1582690367
6289	0.1582575998
6290	0.1582565885
6291	0.1582529286
6292	0.1582520167
6293	0.158248219
6294	0.1582471524
6295	0.1582446221
6296	0.1582369683
6297	0.1582315025
6298	0.1582120736
6299	0.1582027883
6300	0.1581664221
6301	0.1580895032
6302	0.1580610489
6303	0.1580535521
6304	0.1580411607
6305	0.1580192395
6306	0.1580158746
6307	0.1580153488
6308	0.1579977593
6309	0.1579968313
6310	0.1579752083
6311	0.1579651731
6312	0.1579583429
6313	0.1579568677
6314	0.1579463408
6315	0.157936036
6316	0.1579254659
6317	0.1579131863
6318	0.1579081688
6319	0.1578968706
6320	0.1578861996
6321	0.157877012
6322	0.157868393
6323	0.15786524
6324	0.1578085109
6325	0.1577912195
6326	0.1577867563
6327	0.157784893
6328	0.1577230602
6329	0.1577203931
6330	0.1577171783
6331	0.1577057944
6332	0.1577048629
6333	0.1577030682
6334	0.1577012236
6335	0.157670814
6336	0.1576646606
6337	0.1575692326
6338	0.1575504696
6339	0.1575165865
6340	0.1574959075
6341	0.1574952627
6342	0.157486728
6343	0.1574292368
6344	0.1574186111
6345	0.1574172872
6346	0.1574154275
6347	0.1574122974
6348	0.1574116302
6349	0.1574100541
6350	0.1574002533
6351	0.1573985747
6352	0.1573815752
6353	0.1573761519
6354	0.1573556741
6355	0.1573134752
6356	0.1573097979
6357	0.1573073324
6358	0.1572397643
6359	0.1572087749
6360	0.1572046158
6361	0.1571974462
6362	0.1571800495
6363	0.1571065358
6364	0.1571051254
6365	0.1570782439
6366	0.1570608396
6367	0.1570527739
6368	0.1570361742
6369	0.1570341248
6370	0.1570107508
6371	0.1569949814
6372	0.1569651833
6373	0.1569544911
6374	0.1569525704
6375	0.1569286367
6376	0.1569154363
6377	0.1568949895
6378	0.15688715
6379	0.1568517061
6380	0.1568512129
6381	0.1568502732
6382	0.1568499153
6383	0.1568320604
6384	0.1568295933
6385	0.156828874
6386	0.1567953895
6387	0.1567936069
6388	0.1567789693
6389	0.156771872
6390	0.1567685024
6391	0.156767978
6392	0.1567492929
6393	0.1567457582
6394	0.1567376855
6395	0.1567240096
6396	0.1567109388
6397	0.1566660957
6398	0.1566600448
6399	0.1566381056
6400	0.1566370649
6401	0.1565968463
6402	0.1565862385
6403	0.1565613099
6404	0.1565430445
6405	0.1565327667
6406	0.156519536
6407	0.1565117146
6408	0.1564906327
6409	0.1564890072
6410	0.1564792502
6411	0.1564765377
6412	0.1564752029
6413	0.1564417935
6414	0.1564366756
6415	0.1564304042
6416	0.1564267489
6417	0.1563936823
6418	0.1563852344
6419	0.1563568128
6420	0.1563559877
6421	0.1563432643
6422	0.1562528162
6423	0.1562246023
6424	0.1561939405
6425	0.156193145
6426	0.1561924017
6427	0.1561887229
6428	0.1561780523
6429	0.1561732341
6430	0.1561534317
6431	0.156148257
6432	0.156121931
6433	0.1561203884
6434	0.1561141929
6435	0.1560957578
6436	0.1560931906
6437	0.1560479506
6438	0.1560458442
6439	0.1560352635
6440	0.1559908352
6441	0.1559721642
6442	0.1559538494
6443	0.1559522609
6444	0.1559503713
6445	0.155938814
6446	0.1559047709
6447	0.1558891039
6448	0.1558719521
6449	0.1558507257
6450	0.1558393241
6451	0.1558304772
6452	0.1558275638
6453	0.1557846342
6454	0.1557626211
6455	0.1557615065
6456	0.155725993
6457	0.1557242816
6458	0.1557210638
6459	0.1557169949
6460	0.1556916087
6461	0.1556755779
6462	0.1556633309
6463	0.1556559184
6464	0.1556451082
6465	0.1556431778
6466	0.1556416322
6467	0.155627194
6468	0.1556232639
6469	0.1556175922
6470	0.155612605
6471	0.1555995392
6472	0.1555471391
6473	0.1555428478
6474	0.1555288002
6475	0.1555008721
6476	0.1554899535
6477	0.1554569004
6478	0.1554527571
6479	0.1554497229
6480	0.1554402385
6481	0.1554382475
6482	0.1553411492
6483	0.1553306348
6484	0.1553149255
6485	0.1553140688
6486	0.1553132561
6487	0.1552571171
6488	0.1552560809
6489	0.1552225142
6490	0.1552138212
6491	0.1552056884
6492	0.1551987496
6493	0.1551954399
6494	0.155189596
6495	0.1551881976
6496	0.1551864507
6497	0.1551828318
6498	0.1551769499
6499	0.1551700377
6500	0.1551665294
6501	0.15516564
6502	0.155162153
6503	0.1551488627
6504	0.155145531
6505	0.1551371718
6506	0.1551016319
6507	0.1550951838
6508	0.1550860572
6509	0.155076988
6510	0.1550681515
6511	0.1550613475
6512	0.1550568179
6513	0.1550531168
6514	0.155041451
6515	0.1550160169
6516	0.1550107995
6517	0.1550041594
6518	0.1549978462
6519	0.1549804108
6520	0.1549768932
6521	0.1549661375
6522	0.1549588811
6523	0.1549419034
6524	0.1548929644
6525	0.1548706311
6526	0.1548126775
6527	0.1548100045
6528	0.1548001486
6529	0.1547978527
6530	0.1547865258
6531	0.1547739656
6532	0.1547475305
6533	0.1547312242
6534	0.154727209
6535	0.15470888
6536	0.1547032374
6537	0.1546798175
6538	0.1546704013
6539	0.1546301995
6540	0.1546283328
6541	0.15462334
6542	0.1546090655
6543	0.1546077274
6544	0.154597719
6545	0.1545889545
6546	0.1545874381
6547	0.1545767386
6548	0.1545610235
6549	0.1545399944
6550	0.1544997403
6551	0.154475808
6552	0.154464123
6553	0.1544590228
6554	0.1544343341
6555	0.154417592
6556	0.1543827663
6557	0.1543776593
6558	0.1543606913
6559	0.1543411869
6560	0.1543278516
6561	0.1543271343
6562	0.1543056475
6563	0.1543034648
6564	0.1543006262
6565	0.1542898552
6566	0.1542607234
6567	0.1542599834
6568	0.1542568875
6569	0.1542482685
6570	0.154246257
6571	0.1542378259
6572	0.154230541
6573	0.1542292507
6574	0.1542286887
6575	0.154227244
6576	0.1542255887
6577	0.1542185612
6578	0.1542148103
6579	0.1542079104
6580	0.1542030223
6581	0.1542007192
6582	0.1541959336
6583	0.1541771154
6584	0.1541615706
6585	0.1541450482
6586	0.1541426865
6587	0.1541366369
6588	0.1541162639
6589	0.1541061366
6590	0.154091962
6591	0.1540903405
6592	0.1540868793
6593	0.1540742061
6594	0.1540664092
6595	0.1540548767
6596	0.1540516775
6597	0.1540486947
6598	0.1540195619
6599	0.1540173172
6600	0.1540096555
6601	0.1540037823
6602	0.1539995033
6603	0.1539973175
6604	0.1539915076
6605	0.1539872261
6606	0.1539854943
6607	0.1539668731
6608	0.1539666322
6609	0.1539452055
6610	0.1539443312
6611	0.1539278063
6612	0.1539242902
6613	0.1539156854
6614	0.1539151628
6615	0.1538953978
6616	0.1538794583
6617	0.1538459083
6618	0.1538431998
6619	0.1538405396
6620	0.1538391976
6621	0.1538325559
6622	0.1538279341
6623	0.1538188871
6624	0.1538074804
6625	0.1538018469
6626	0.1537997835
6627	0.1537946051
6628	0.1537938455
6629	0.1537926912
6630	0.1537343893
6631	0.1537332721
6632	0.1537269106
6633	0.1537210989
6634	0.1536993272
6635	0.153695184
6636	0.1536712476
6637	0.1535404933
6638	0.1535199295
6639	0.1535161694
6640	0.1534925241
6641	0.1534847345
6642	0.1534836278
6643	0.1534828044
6644	0.1534778918
6645	0.1534695896
6646	0.1534643505
6647	0.1534421892
6648	0.1534381094
6649	0.1534373071
6650	0.1534245879
6651	0.1534085542
6652	0.1534075446
6653	0.1533997194
6654	0.1533973245
6655	0.153390013
6656	0.1533748785
6657	0.1533354669
6658	0.1532688189
6659	0.1532661999
6660	0.1532553026
6661	0.1532422498
6662	0.1532321194
6663	0.1531685764
6664	0.153153465
6665	0.1531194433
6666	0.1531123242
6667	0.1531062519
6668	0.1531005261
6669	0.1530816034
6670	0.1530340712
6671	0.153028792
6672	0.1529460998
6673	0.152920507
6674	0.1529148218
6675	0.1528846863
6676	0.1528817794
6677	0.1528785191
6678	0.1528586197
6679	0.1528513098
6680	0.1528504431
6681	0.1528432436
6682	0.1528297426
6683	0.1528154614
6684	0.1528142219
6685	0.1527814172
6686	0.1526940162
6687	0.1526907794
6688	0.1526784284
6689	0.1526464906
6690	0.1526411655
6691	0.1526085305
6692	0.1525900262
6693	0.152578267
6694	0.1525763514
6695	0.1525673907
6696	0.1525541007
6697	0.1525466181
6698	0.1525200792
6699	0.1525166016
6700	0.1525083089
6701	0.1524917321
6702	0.1524778216
6703	0.1524764927
6704	0.1524752456
6705	0.1524644998
6706	0.1524216946
6707	0.1524158878
6708	0.1524144871
6709	0.1523804867
6710	0.1523748478
6711	0.1523717876
6712	0.1523693272
6713	0.1523571049
6714	0.1523499841
6715	0.1523447505
6716	0.1523328466
6717	0.1523062577
6718	0.1523035762
6719	0.1522936045
6720	0.1522897161
6721	0.1522830696
6722	0.1522517048
6723	0.1522418815
6724	0.1522374002
6725	0.1522205199
6726	0.1522152295
6727	0.1521574875
6728	0.1521559614
6729	0.1521493417
6730	0.1520868931
6731	0.1519652152
6732	0.1519587437
6733	0.1519518883
6734	0.1519402592
6735	0.1519217137
6736	0.1518679719
6737	0.1518670777
6738	0.1518172806
6739	0.151808929
6740	0.1517979886
6741	0.1517716426
6742	0.1517694286
6743	0.1517517847
6744	0.151719207
6745	0.151705171
6746	0.1517033221
6747	0.1516931395
6748	0.1516848768
6749	0.1516833368
6750	0.1516808289
6751	0.1516796416
6752	0.1516778854
6753	0.1516567984
6754	0.1516415386
6755	0.1515909118
6756	0.1514945291
6757	0.1514436824
6758	0.151423661
6759	0.1514221778
6760	0.1514203483
6761	0.1514165606
6762	0.1514085276
6763	0.151407729
6764	0.1513645041
6765	0.1513641368
6766	0.1513638256
6767	0.1513580355
6768	0.1513506499
6769	0.1513481212
6770	0.1513388812
6771	0.1513359674
6772	0.1513296882
6773	0.1513220973
6774	0.1513205004
6775	0.1512665761
6776	0.1512618734
6777	0.1512355528
6778	0.1512352349
6779	0.1512335832
6780	0.1512122575
6781	0.1512102876
6782	0.1512033604
6783	0.15120268
6784	0.1511962158
6785	0.1511913883
6786	0.1511881202
6787	0.1511621534
6788	0.1511615368
6789	0.151113684
6790	0.1511056266
6791	0.1511025026
6792	0.1510953661
6793	0.1510400402
6794	0.1510370939
6795	0.151031896
6796	0.151029304
6797	0.15102692
6798	0.1510217856
6799	0.1510177643
6800	0.151013293
6801	0.1510119455
6802	0.1510107846
6803	0.1510006624
6804	0.15099345
6805	0.1509843794
6806	0.1509170678
6807	0.150881637
6808	0.1508809885
6809	0.1508799791
6810	0.1508796865
6811	0.1508795108
6812	0.150868746
6813	0.1508631717
6814	0.1508602343
6815	0.1508553664
6816	0.1508432023
6817	0.1508287211
6818	0.1507207008
6819	0.1507111868
6820	0.1507086612
6821	0.1507084701
6822	0.1506722761
6823	0.1506666884
6824	0.1506625282
6825	0.1506334257
6826	0.1506333475
6827	0.1506299125
6828	0.1506253857
6829	0.1506213631
6830	0.1506129267
6831	0.1506045893
6832	0.1505574164
6833	0.1505547295
6834	0.1505500372
6835	0.1505307241
6836	0.1505218207
6837	0.1505141284
6838	0.1505124176
6839	0.1504951051
6840	0.150490875
6841	0.1504901236
6842	0.1504893805
6843	0.150458918
6844	0.1504563205
6845	0.1504443183
6846	0.1504352231
6847	0.1504288379
6848	0.1504057007
6849	0.1504054277
6850	0.150393406
6851	0.1503881597
6852	0.1503871284
6853	0.1503839319
6854	0.1503801192
6855	0.1503564248
6856	0.150344848
6857	0.1503441441
6858	0.1503416619
6859	0.1503388653
6860	0.1503385072
6861	0.1502712889
6862	0.1502657278
6863	0.150263916
6864	0.1502409512
6865	0.1502247289
6866	0.1502224689
6867	0.150217837
6868	0.1502043868
6869	0.1501843527
6870	0.1501775774
6871	0.1501722291
6872	0.1501719353
6873	0.1501658975
6874	0.1501565666
6875	0.150146665
6876	0.1501399174
6877	0.150136175
6878	0.1501150935
6879	0.1501077976
6880	0.1501020521
6881	0.1500988101
6882	0.1500940974
6883	0.1500848391
6884	0.1500796843
6885	0.1500739076
6886	0.1500569506
6887	0.1500507555
6888	0.1500325945
6889	0.1500191544
6890	0.1500038367
6891	0.1499942879
6892	0.1499704526
6893	0.1499533284
6894	0.1499427851
6895	0.1499354968
6896	0.149926326
6897	0.1499156755
6898	0.1499133271
6899	0.1499120246
6900	0.1499082429
6901	0.1499032365
6902	0.149898136
6903	0.1498861535
6904	0.1498824298
6905	0.1498763755
6906	0.1498701288
6907	0.1498637949
6908	0.1498424815
6909	0.1498410808
6910	0.1498380223
6911	0.1498209615
6912	0.1498149222
6913	0.1498085172
6914	0.1498070158
6915	0.1498017922
6916	0.1497998953
6917	0.1497891184
6918	0.1497581917
6919	0.1497022435
6920	0.1497020176
6921	0.1497016415
6922	0.149693539
6923	0.1496850113
6924	0.1496839228
6925	0.1496749609
6926	0.1496726402
6927	0.1496614455
6928	0.1496605894
6929	0.1496554358
6930	0.1496428393
6931	0.1496412162
6932	0.1496344709
6933	0.1496213668
6934	0.1496211185
6935	0.1496186952
6936	0.1496182143
6937	0.1496089109
6938	0.1495960154
6939	0.1495879002
6940	0.1495871498
6941	0.1495685873
6942	0.1495677695
6943	0.1495533491
6944	0.1495381779
6945	0.1495343241
6946	0.1495278327
6947	0.1495142883
6948	0.1495120968
6949	0.1495077963
6950	0.1495039739
6951	0.1495028487
6952	0.1494521067
6953	0.149448229
6954	0.1494467698
6955	0.149443836
6956	0.1494427152
6957	0.1494317921
6958	0.1494288065
6959	0.1493954749
6960	0.1493792372
6961	0.1493757615
6962	0.1493567459
6963	0.149341529
6964	0.1492833142
6965	0.1492830873
6966	0.1492781954
6967	0.1492683528
6968	0.1492673097
6969	0.1492591093
6970	0.1492543748
6971	0.149251887
6972	0.1492500201
6973	0.1492294126
6974	0.1492193296
6975	0.1492127932
6976	0.1492043496
6977	0.149202716
6978	0.1491749623
6979	0.1491413451
6980	0.1491196852
6981	0.1491160795
6982	0.1491050641
6983	0.1491033945
6984	0.1490710908
6985	0.149062853
6986	0.149037316
6987	0.1490166786
6988	0.1490074286
6989	0.1489622833
6990	0.1489617427
6991	0.1489453412
6992	0.1489129042
6993	0.1489080188
6994	0.1489075803
6995	0.1489070971
6996	0.1488668327
6997	0.1488602803
6998	0.1488544829
6999	0.1488479238
7000	0.1488446207
7001	0.148811008
7002	0.1487806256
7003	0.1487661561
7004	0.1487493703
7005	0.1487451193
7006	0.1487410515
7007	0.1487389235
7008	0.1487260748
7009	0.1487194699
7010	0.1487174816
7011	0.1487165403
7012	0.1487133749
7013	0.1487113689
7014	0.1486803484
7015	0.1486577152
7016	0.148638697
7017	0.1486318126
7018	0.1486034035
7019	0.1485902205
7020	0.1485885572
7021	0.1485868616
7022	0.1485794633
7023	0.148578076
7024	0.1485520046
7025	0.1485433373
7026	0.1485335367
7027	0.1485231388
7028	0.1485144127
7029	0.1485026724
7030	0.1484720077
7031	0.1484669901
7032	0.1484662792
7033	0.1484647095
7034	0.148451428
7035	0.1484384219
7036	0.1483953509
7037	0.148372401
7038	0.1483703628
7039	0.1483501875
7040	0.1483345894
7041	0.1482876567
7042	0.1482834283
7043	0.1482788358
7044	0.1482639478
7045	0.1482631925
7046	0.1482295876
7047	0.1482288272
7048	0.1482221209
7049	0.1482184356
7050	0.1482037545
7051	0.1481965018
7052	0.1481860657
7053	0.1481853365
7054	0.1481796115
7055	0.1481732121
7056	0.148171494
7057	0.1481643961
7058	0.1481594044
7059	0.1481560996
7060	0.1481435748
7061	0.1480962434
7062	0.1480904678
7063	0.1480889309
7064	0.1480804408
7065	0.148064666
7066	0.1480635319
7067	0.1480569195
7068	0.1480543046
7069	0.1479889519
7070	0.1479876368
7071	0.147985308
7072	0.1479741896
7073	0.147961268
7074	0.1479592221
7075	0.147958161
7076	0.1479504277
7077	0.1479413532
7078	0.147915696
7079	0.1479142012
7080	0.1479126285
7081	0.1479086232
7082	0.1478987401
7083	0.1478812893
7084	0.1478793856
7085	0.1478731281
7086	0.147869644
7087	0.1478679143
7088	0.1478555907
7089	0.1477964173
7090	0.1477946178
7091	0.1477875138
7092	0.1477800825
7093	0.1477773739
7094	0.1477756812
7095	0.1477545265
7096	0.1477424541
7097	0.1477252175
7098	0.147719172
7099	0.1477181872
7100	0.1477011555
7101	0.1476963724
7102	0.1476954463
7103	0.1476870063
7104	0.1476856274
7105	0.1476834797
7106	0.1476781703
7107	0.1476707578
7108	0.1476651153
7109	0.1476587792
7110	0.147653343
7111	0.1476393845
7112	0.1476285605
7113	0.1476235172
7114	0.1476060985
7115	0.1475936716
7116	0.1475865416
7117	0.1475858806
7118	0.1475804979
7119	0.1475802286
7120	0.147579759
7121	0.1475628876
7122	0.1475308322
7123	0.1475110528
7124	0.1475012726
7125	0.1474965249
7126	0.1474947499
7127	0.147489903
7128	0.1474884448
7129	0.1474580887
7130	0.1474555606
7131	0.1474548744
7132	0.147452697
7133	0.1474408404
7134	0.1474392461
7135	0.1474339291
7136	0.1474237777
7137	0.1474145491
7138	0.1474044761
7139	0.1473882476
7140	0.1473804266
7141	0.1473750322
7142	0.1473585008
7143	0.1473584535
7144	0.1473502787
7145	0.1473373241
7146	0.1473148254
7147	0.1472929876
7148	0.1472870669
7149	0.1472788036
7150	0.1472744742
7151	0.1472337236
7152	0.1472328748
7153	0.1472263779
7154	0.1472180638
7155	0.1472177795
7156	0.1472063554
7157	0.1472018956
7158	0.1471993828
7159	0.1471861702
7160	0.1471844508
7161	0.1471716492
7162	0.1471700496
7163	0.1471693093
7164	0.1471130248
7165	0.1470945379
7166	0.1470833784
7167	0.1470792264
7168	0.1470747987
7169	0.1470540921
7170	0.1470537594
7171	0.1470416576
7172	0.1470306865
7173	0.1469763775
7174	0.1469716052
7175	0.1469512542
7176	0.1469483736
7177	0.1469429049
7178	0.1469168468
7179	0.1469161695
7180	0.1469157187
7181	0.1469131578
7182	0.1469122714
7183	0.146893338
7184	0.1468916351
7185	0.146891128
7186	0.1468899169
7187	0.1468842409
7188	0.1468722565
7189	0.1468686421
7190	0.1468644804
7191	0.1468466757
7192	0.1468370249
7193	0.1468368582
7194	0.1468310679
7195	0.1468192217
7196	0.1468187895
7197	0.1468107065
7198	0.146806108
7199	0.146794271
7200	0.1467850921
7201	0.1467634796
7202	0.1467603705
7203	0.1467573324
7204	0.146753165
7205	0.1467339556
7206	0.1467282908
7207	0.1467243748
7208	0.1466765363
7209	0.1466759619
7210	0.1466752045
7211	0.1466740796
7212	0.1466714234
7213	0.1466649863
7214	0.1466628765
7215	0.1466537787
7216	0.1466441524
7217	0.1466431125
7218	0.1466412524
7219	0.1466394668
7220	0.1466338063
7221	0.1466325413
7222	0.1466300379
7223	0.1466296755
7224	0.1466276654
7225	0.1465821575
7226	0.1465759826
7227	0.1465524249
7228	0.1465404147
7229	0.1465402367
7230	0.146537176
7231	0.1465316657
7232	0.1465291798
7233	0.146512719
7234	0.1465059051
7235	0.1464995232
7236	0.1464945775
7237	0.146491482
7238	0.1464793376
7239	0.1464680564
7240	0.1464594628
7241	0.1464577862
7242	0.1464260286
7243	0.1464256236
7244	0.1464226794
7245	0.146409452
7246	0.1464007899
7247	0.1463774539
7248	0.1463426559
7249	0.1463412363
7250	0.1463402203
7251	0.1463348683
7252	0.1463197443
7253	0.1463151055
7254	0.1463056669
7255	0.1462900366
7256	0.1462447415
7257	0.1462434368
7258	0.1462284208
7259	0.1462265252
7260	0.1462246386
7261	0.1462243606
7262	0.146213501
7263	0.1462133926
7264	0.1462123678
7265	0.1462022588
7266	0.1461910156
7267	0.1461891095
7268	0.1461755447
7269	0.1461726591
7270	0.1461723669
7271	0.1461651972
7272	0.1461472713
7273	0.146141486
7274	0.1461232131
7275	0.1461217131
7276	0.1461140839
7277	0.1460921591
7278	0.146067982
7279	0.1460624165
7280	0.1460555098
7281	0.1460536135
7282	0.146050023
7283	0.1460364026
7284	0.1460270803
7285	0.1460226206
7286	0.1460137047
7287	0.1460115617
7288	0.146011373
7289	0.1460026006
7290	0.145997579
7291	0.14599204
7292	0.1459845243
7293	0.1459823048
7294	0.1459781848
7295	0.1459756284
7296	0.1459510353
7297	0.1459485085
7298	0.1459434645
7299	0.1459185323
7300	0.1459083979
7301	0.145906014
7302	0.1459058383
7303	0.1459031162
7304	0.1458869324
7305	0.1458820904
7306	0.1458574723
7307	0.1458128778
7308	0.1458099559
7309	0.1458088184
7310	0.1458026396
7311	0.1457958516
7312	0.1457868773
7313	0.1457860681
7314	0.1457687908
7315	0.1457636994
7316	0.1457470936
7317	0.1457458694
7318	0.1457346693
7319	0.1457338677
7320	0.1457158666
7321	0.1457102264
7322	0.1457097155
7323	0.1456547844
7324	0.1456538304
7325	0.1456516212
7326	0.145627757
7327	0.1455820844
7328	0.1455780809
7329	0.1455680406
7330	0.1455628189
7331	0.1455530801
7332	0.145550886
7333	0.1455477141
7334	0.1455449875
7335	0.1455441294
7336	0.1455390421
7337	0.145537462
7338	0.1455279247
7339	0.1455252377
7340	0.1455226089
7341	0.1455069938
7342	0.1454958557
7343	0.1454852119
7344	0.1454836556
7345	0.1454722833
7346	0.1454711518
7347	0.1454701553
7348	0.1454633836
7349	0.1454577185
7350	0.1454537121
7351	0.1454522144
7352	0.1454503839
7353	0.1454318174
7354	0.1454288139
7355	0.1454249512
7356	0.1454221208
7357	0.145408338
7358	0.1453948067
7359	0.1453747936
7360	0.1453669788
7361	0.1453634048
7362	0.1453445551
7363	0.145324527
7364	0.1453219248
7365	0.145321654
7366	0.1453134996
7367	0.1453081161
7368	0.1453049729
7369	0.1452999769
7370	0.1452886863
7371	0.1452842739
7372	0.1452837054
7373	0.1452787813
7374	0.1452781938
7375	0.1452726237
7376	0.145266987
7377	0.1452646439
